time,base_x,base_y,base_z,base_qx,base_qy,base_qz,base_qw,base_vx,base_vy,base_vz,base_wx,base_wy,base_wz,base_ax,base_ay,base_az,base_alphax,base_alphay,base_alphaz,q_fl_hip_abduction,dq_fl_hip_abduction,ddq_fl_hip_abduction,tau_fl_hip_abduction,q_fl_hip_pitch,dq_fl_hip_pitch,ddq_fl_hip_pitch,tau_fl_hip_pitch,q_fl_knee,dq_fl_knee,ddq_fl_knee,tau_fl_knee,q_fr_hip_abduction,dq_fr_hip_abduction,ddq_fr_hip_abduction,tau_fr_hip_abduction,q_fr_hip_pitch,dq_fr_hip_pitch,ddq_fr_hip_pitch,tau_fr_hip_pitch,q_fr_knee,dq_fr_knee,ddq_fr_knee,tau_fr_knee,q_rl_hip_abduction,dq_rl_hip_abduction,ddq_rl_hip_abduction,tau_rl_hip_abduction,q_rl_hip_pitch,dq_rl_hip_pitch,ddq_rl_hip_pitch,tau_rl_hip_pitch,q_rl_knee,dq_rl_knee,ddq_rl_knee,tau_rl_knee,q_rr_hip_abduction,dq_rr_hip_abduction,ddq_rr_hip_abduction,tau_rr_hip_abduction,q_rr_hip_pitch,dq_rr_hip_pitch,ddq_rr_hip_pitch,tau_rr_hip_pitch,q_rr_knee,dq_rr_knee,ddq_rr_knee,tau_rr_knee,contact_fl_foot_fx,contact_fl_foot_fy,contact_fl_foot_fz,contact_fl_foot_active,contact_fr_foot_fx,contact_fr_foot_fy,contact_fr_foot_fz,contact_fr_foot_active,contact_rl_foot_fx,contact_rl_foot_fy,contact_rl_foot_fz,contact_rl_foot_active,contact_rr_foot_fx,contact_rr_foot_fy,contact_rr_foot_fz,contact_rr_foot_active
0.23,0.0088643657137014,0.0082488536807428,0.43737895694693,0.017991568767488,0.012556615675432,0.015245971144407,0.99964303389756,0.064536202799842,-0.043576488199973,0.017383884243949,0.15002221392609,-0.15083224538396,0.13707480301841,0.25970510579396,-0.54815134835171,0.028279827179492,9.6205187445889,2.3802756018118,-1.8493940632389,0.17276972479376,0.53485877583426,-2.6643263065618,-2.5092238745123,0.8789411371238,0.11570647951253,-6.3106947983681,-4.8676730041186,-0.81642798557875,-0.9577970808046,-9.2367454595109,-0.38678798698119,0.10310043459972,-1.152423358376,-3.6252182860499,-0.45525780709265,0.55130495661945,-1.9701287517534,1.2489504835923,1.5932061290319,-1.3887468551095,-2.1477670695042,12.600880348983,4.2272600114469,-0.2096532571998,-0.52889825745738,13.192409522701,2.5278491695067,0.29132433427337,0.70217988222962,21.350997864851,5.5869548009673,-1.3981618277284,2.6670321210212,21.314677031708,6.8051399226854,-0.028098299681659,2.1678623964383,2.7735810019997,-0.3369837052744,0.7119669482275,2.8565791795603,-14.835851355232,-3.1620206538217,-0.82247481092417,2.1716417213596,-41.603346977239,0.6474832219533,2.860362516957,1.3643409632393,39.163348058616,1,-0.94943090154476,-2.2825306452657,31.668213699048,1,-1.7442395529595,-0.65020804237914,37.401170499667,1,2.9999074729344,2.4859605398145,34.680101034751,1
0.235,0.009029838661023,0.0080935617299838,0.43745543020312,0.01831598847116,0.012157147825135,0.015551193351392,0.99963737860708,0.063880335629735,-0.044298492785574,0.016318861300412,0.14792621899572,-0.15291857145894,0.13609307970867,0.25825682942945,-0.54710291144179,0.044182322067341,9.6872624524004,2.7194069196283,-2.0635711325798,0.17541054383,0.52143490114975,-2.7050510552844,-2.5300064652263,0.8794407384198,0.084125249925466,-6.3212414609327,-4.8071168908638,-0.82133187112228,-1.0036439764754,-9.1009548638674,-0.33961885461668,0.097293850059912,-1.1700403124134,-3.4210471151431,-0.3974576245116,0.54147170968241,-1.9628133568993,1.6769421180507,1.741535705016,-1.3993258353118,-2.0833597089319,13.159231007387,4.3234090835288,-0.21213217168803,-0.46253754656125,13.348394960453,2.5881386356225,0.29510099816661,0.80825289355884,21.07166866501,5.5622020445996,-1.3845650531533,2.7707044824501,20.146846904908,6.760104355913,-0.017228782631219,2.179050279301,1.7006518093592,-0.50960859825584,0.72605774994951,2.7784213628233,-16.419952849065,-3.4842663522298,-0.81214225249555,1.9602878620385,-42.915823170846,0.44126450885269,2.8841456217426,1.3187798401455,39.165838331564,1,-1.0272903870285,-2.3040233144998,31.60539244641,1,-1.6764933431082,-0.59792253085751,37.510628518635,1,2.9981265123195,2.4910946970002,34.547866669339,1
0.24,0.0091936058047946,0.0079357423838838,0.43752704615163,0.018636199966393,0.011752230810125,0.015854643281507,0.99963153582118,0.063212400990055,-0.045006664177828,0.015243206411038,0.14579372548428,-0.15493356486071,0.13509246808032,0.25764908986318,-0.54651280618162,0.060274476473735,9.7281794735819,3.046901223599,-2.2573115334801,0.17798373876249,0.50781000338488,-2.7447329553322,-2.5507148669622,0.87978231562928,0.052499624856873,-6.328452209978,-4.7430298437039,-0.82646326741224,-1.048796129425,-8.9588644026383,-0.28989119229477,0.091401745607188,-1.1866288176275,-3.2138688923911,-0.34093270966203,0.53168038249695,-1.9533623716088,2.1031091971906,1.8852345778829,-1.4095758709109,-2.0162036964531,13.700220215801,4.4162824739464,-0.21427742004716,-0.39544930286567,13.483384491546,2.6450625106402,0.29940437260958,0.91283163736466,20.753382957373,5.5267470326413,-1.3704646975249,2.8684284970875,18.93576408447,6.708384166509,-0.0063167580281181,2.1848619207612,0.62352669946267,-0.67713073805276,0.73973814898434,2.6924565547163,-17.957916477739,-3.7884214527617,-0.80288230575376,1.7427105915749,-44.092052633918,0.24716768903731,2.9057494833859,1.2726035393759,39.163872283653,1,-1.104373658054,-2.3244412147206,31.546537832326,1,-1.607480384937,-0.54535810349136,37.617474256802,1,2.9940801852848,2.4950668210707,34.416320783847,1
0.245,0.0093556362081872,0.0077754449250571,0.43759375813378,0.018952124313477,0.011342050503765,0.016156275951095,0.99962550468751,0.062532525058613,-0.045700781234407,0.014157620378679,0.14362525955264,-0.15687628564545,0.13407310700796,0.25760091470035,-0.54650652447131,0.076129032435627,9.7455810407961,3.3601897689233,-2.4299047922001,0.18048831757561,0.49398933519709,-2.7833567085773,-2.5712408333275,0.87996568849145,0.020846294121696,-6.33232324017,-4.6781800403239,-0.83181862239202,-1.0932222844171,-8.8105724337233,-0.23767221225178,0.085429300317716,-1.2021742929575,-3.0038657245104,-0.28560648835058,0.52194162827401,-1.9417860787921,2.5269880404814,2.0241908246474,-1.4194834386637,-1.9463876334267,14.223134227572,4.5058514906813,-0.2160856279813,-0.32773905055587,13.59716578876,2.6982709267175,0.30422650168561,1.0157227724023,20.396729176573,5.480125625461,-1.3558910324966,2.959994364021,17.684028609716,6.6498318317658,0.0046108515370938,2.1852829821007,-0.45513680084609,-0.83897634090133,0.75296970524563,2.5989263048199,-19.445420769742,-4.0734792354894,-0.79472436865452,1.5196006619934,-45.128301139616,0.065780352350183,2.9251577781387,1.2258336010152,39.157452105222,1,-1.180622470964,-2.3437748214904,31.491715425682,1,-1.5372528242232,-0.49253928026597,37.721588679215,1,2.9877715492107,2.4978750591298,34.285609931225,1
0.25,0.0095158992624547,0.0076127194099637,0.43765552268586,0.019263683305746,0.010926795200296,0.016456046104932,0.99961928462727,0.061840836269019,-0.046380627201764,0.013062810476451,0.14142135623731,-0.1587458275827,0.13303513796841,0.25781029961309,-0.54717918736192,0.09133235825404,9.7422061509851,3.6568647255744,-2.5810503643843,0.18292331470656,0.47997822471708,-2.8209074248277,-2.5914533144845,0.87999076023479,-0.010818037843987,-6.3328525086469,-4.7641751298744,-0.83739422897624,-1.1368916887661,-8.6561816078316,-0.18303316690356,0.079381763886113,-1.2166630741514,-2.7912222013039,-0.23138676052298,0.5122660430238,-1.928097073748,2.948117457051,2.1583262529772,-1.4290354671574,-1.874003630713,14.727283143309,4.5921063689638,-0.21755395133089,-0.25951329218453,13.689559883649,2.7474173701156,0.30955847042398,1.1167360774147,20.002366690695,5.4218908586097,-1.3408753458559,3.0452055030904,16.394327796001,6.5843041748854,0.015527085022015,2.18031242446,-1.5326773691437,-0.99472152083364,0.76571523983497,2.4980934205914,-20.878286037524,-4.3385567990546,-0.78769434055557,1.2916663900919,-46.021278864735,-0.10238806824468,2.9423558412097,1.178491842065,39.146584948878,1,-1.2559792126123,-2.3620151161672,31.440986303154,1,-1.4658637244909,-0.43949069983588,37.822855793835,1,2.9792053708648,2.4995181012052,34.155879734129,1
0.255,0.0096743646927166,0.0074476166532788,0.43771229956747,0.019570799490282,0.010506655528734,0.016753908227881,0.99961287534525,0.06113746528642,-0.047045989782819,0.01195948998694,0.13918255931846,-0.16054131857811,0.13197870502108,0.25796260235469,-0.54859396120573,0.10549279487329,9.721160010451,3.9347037344744,-2.7108517181507,0.18528779141758,0.46578207349463,-2.8573706275674,-2.6112007338527,0.87985751762819,-0.042476660798406,-6.3300397360974,-4.7082133150673,-0.84318622761693,-1.1797741136241,-8.4957987974251,-0.12604959008258,0.073264452011046,-1.2300824257762,-2.5761252334098,-0.17816910371779,0.50266415402709,-1.9123102504591,3.3660392474729,2.2875961280917,-1.4382193540548,-1.799147187148,15.212001821091,4.6750550155235,-0.21868008054636,-0.19087934115215,13.760421448046,2.7921609939966,0.31539042128162,1.2156848028061,19.571024582257,5.3516199323234,-1.3254498743543,3.1238789769205,15.069430465385,6.5116660947349,0.026405009451771,2.1699625114009,-2.6064364535503,-1.144086459718,0.77793893950969,2.3902412289113,-22.25248612187,-4.5828911052956,-0.78181453999292,1.0596314087181,-46.768150834049,-0.25690390611721,2.9573306778456,1.1306003462669,39.13128292153,1,-1.3303869438968,-2.3791535901115,31.394406981165,1,-1.3933670269157,-0.38623710803163,37.921162780753,1,2.9683881228001,2.4999951808588,34.027274722683,1
0.26,0.0098310025636769,0.007280188212024,0.43776405178775,0.019873396188809,0.010081824365704,0.017049816557321,0.99960627683941,0.060422544982815,-0.047696661203251,0.010848377737487,0.13690942118574,-0.1622619210802,0.130903954788,0.25773922923625,-0.55078143034107,0.11824809010935,9.6858448469672,4.1916907142719,-2.8197997163763,0.1875808361579,0.45140635441628,-2.8927322595376,-2.6303137450065,0.87956603098787,-0.074112867512616,-6.3238864069083,-4.6307262326592,-0.84919060897511,-1.221839874907,-8.3295350227387,-0.066801496526145,0.067082741722803,-1.2424205524124,-2.3587638880091,-0.12584023224872,0.49314640838129,-1.8944427853874,3.7802987022986,2.4119881888826,-1.4470229827215,-1.7219170635482,15.676650754013,4.7547215197203,-0.21946224432083,-0.1219451529121,13.809639022647,2.8321689861363,0.32171157236732,1.3123860158977,19.103500300311,5.268921461537,-1.3096477344986,3.1958458836639,13.712181002334,6.431794527281,0.037217786369146,2.1542587786495,-3.6737648320168,-1.2869258083581,0.78960645731321,2.2756727799722,-23.564159704857,-4.8058339212352,-0.77710363382516,0.82423236942013,-47.366545920631,-0.39740618760245,2.9700709731497,1.082181453801,39.111563070896,1,-1.4037894427817,-2.3951822486558,31.352029352914,1,-1.3198175095677,-0.33280334631638,38.01640011789,1,2.9553279784643,2.499306075545,33.899938173463,1
0.265,0.0099857832852791,0.007110486369468,0.43781074562947,0.020171397518752,0.0096524967472566,0.017343725096322,0.99959948940987,0.059696210411956,-0.048332438276382,0.0097301976318645,0.13460250270195,-0.16390683247114,0.12981103643344,0.25682636690361,-0.55373991252167,0.12927178352231,9.6398852252293,4.4260325668514,-2.908746056098,0.18980156491511,0.43685660959539,-2.926978688156,-2.6486083843348,0.87911645414028,-0.10570996258741,-6.3143957683805,-4.5500232297774,-0.85540321669622,-1.2630598538412,-8.1575053749303,-0.0053735275738044,0.060842066656967,-1.2536666090218,-2.1393292226384,-0.074281202557346,0.48372316163371,-1.8745141187853,4.1904450967934,2.5315209883317,-1.4554347382112,-1.6424151524124,16.120616913913,4.8311444778515,-0.21989921237621,-0.052819155165679,13.837135192332,2.8671246378288,0.3285102373749,1.4066609391272,18.60065818615,5.1734428570062,-1.2935028514542,3.2609517196117,12.325493247186,6.3445825710115,0.047938738051512,2.1332399710933,-4.7320291485932,-1.4232159641205,0.80068500908542,2.1547099957491,-24.809621159649,-5.0068459730814,-0.77357657797101,0.5862166037672,-47.81456437357,-0.52360304245742,2.9805671006311,1.0332577508647,39.087447366513,1,-1.476131246779,-2.4100936148333,31.313900630569,1,-1.2452707460215,-0.27921434019804,38.108461703009,1,2.9400348060243,2.4974511067142,33.774011949872,1
0.27,0.010138677618296,0.0069385641187997,0.43785235067101,0.020464728414449,0.0092188697797137,0.017635587627566,0.99959251366741,0.058958598783836,-0.048953122466627,0.0086056781786433,0.13226237306473,-0.16547528544105,0.12870010164321,0.25492352090409,-0.55743667501225,0.13827844926685,9.5870499954487,4.6361715711103,-2.978867826641,0.19194912155602,0.42213844823556,-2.9600967107726,-2.6658895302871,0.87850902434096,-0.13725127126399,-6.3015728290158,-4.4662159255949,-0.86181975028714,-1.3034055171213,-7.9798289364119,0.058144967139289,0.054547912278321,-1.2638107104803,-1.9180141172532,-0.02337037666953,0.47440466651447,-1.852545933545,4.5960321813356,2.6462416139857,-1.4634435225904,-1.560746343491,16.543314560158,4.9043751782303,-0.21999029739838,0.016389922685496,13.84286670793,3.1067808341736,0.33577384718844,1.4983352805654,18.063427875345,5.0648776934349,-1.2770498862122,3.319056710893,10.912344240513,6.2499436993034,0.058541413331196,2.1069579471887,-5.7786184105513,-1.5530399109508,0.81114346558178,2.0276927654414,-25.985370906606,-5.1854906208402,-0.77124456992811,0.34633975076356,-48.110783849196,-0.63526776081253,2.9888111294788,0.98385205913663,39.058962675262,1,-1.5473576948551,-2.4238807328662,31.280063292669,1,-1.1697830633646,-0.22549508760215,38.197244971921,1,2.9225201609095,2.4944311396626,33.649636344094,1
0.275,0.010289656679853,0.0067644751465802,0.43788883980614,0.020753314648524,0.0087811425495668,0.017925357728003,0.99958535054139,0.058209849438766,-0.049558519951492,0.0074755520165594,0.12988960966604,-0.16696654834603,0.12757130460363,0.25175163769091,-0.56180998406714,0.14502774804452,9.5311729156996,4.8207934065815,-3.0316244959806,0.19402267815664,0.40725754446816,-2.9920735597592,-2.6819545789842,0.87774406214929,-0.16872014822376,-6.2854243558737,-4.379383970661,-0.86843576809316,-1.3428489366605,-7.7966286984188,0.12365992034972,0.048205811059204,-1.2728439402667,-1.6950131046893,0.027013920558437,0.46520106178128,-1.8285621316058,4.996618666948,2.7562228622149,-1.4710387695799,-1.4770183854008,16.944186012439,4.9744756942068,-0.21973535611823,0.085573220561786,13.826824554248,3.1386232262441,0.34348897311955,1.5872395561408,17.492802579072,4.9429729112575,-1.2603241611764,3.3700361135518,9.4757678317995,6.1478159752467,0.068999652856869,2.0754775510129,-6.8109504303319,-1.6765703112368,0.82095243994229,1.8949779904297,-27.088105246639,-5.3414273476552,-0.77011501322383,0.1053633578884,-48.254263926656,-0.73223465199826,2.9947968305541,0.93398742513129,39.026140731436,1,-1.617414968733,-2.4365371714101,31.250555036793,1,-1.0934114996375,-0.17167064721093,38.282651012752,1,2.9027972770808,2.4902475831292,33.526949920799,1
0.28,0.010438691948885,0.0065882738159776,0.43792018926173,0.021037082853388,0.0083395160324871,0.018212988784207,0.999578001287,0.057450103821055,-0.050148441682096,0.0063405554371912,0.12748479794974,-0.16837992554938,0.12642480198011,0.24706060708134,-0.56677189905801,0.14932728050107,9.4760738341406,4.9788309022973,-3.0687088215269,0.19602143532144,0.39221963516486,-3.0228969074318,-2.6965972480696,0.87682197125935,-0.20009998637258,-6.2659588710001,-4.2896122015183,-0.87524669037254,-1.3813628089236,-7.6080314758724,0.19107261672253,0.041821337616549,-1.2807583583003,-1.4705221996706,0.076991090484951,0.45612236118821,-1.8025888079494,5.391768705431,2.8615599546911,-1.4782104584952,-1.391341743469,17.32270238653,5.041516930368,-0.21913478953704,0.15462191893329,13.789033964249,3.1566079455339,0.35164135173382,1.6732094029756,16.889837247898,4.8075356954625,-1.2433615843312,3.4137804813558,8.0188481661504,6.0381661793147,0.079287653634966,2.0388764522788,-7.8264781964235,-1.7940515114976,0.83008437026463,1.7569385814315,-28.114725644157,-5.474405336096,-0.77019149391097,-0.13594753662206,-48.244549093506,-1.0723948488193,2.9985196810972,0.88368710944814,38.989018101383,1,-1.6862501335564,-2.4480570265544,31.225408737571,1,-1.0162137607359,-0.11776612677411,38.364584676138,1,2.8808810570308,2.4849023886379,33.406089362766,1
0.285,0.010585755271523,0.0064100151497911,0.43794637861322,0.021315960542864,0.0078941930014809,0.018498434008444,0.99957046749203,0.05667950545229,-0.050722703442208,0.0052014279052558,0.12504853126714,-0.16971475774612,0.12526075289541,0.24063596644195,-0.57221170525454,0.15103427155343,9.42548211657,5.1094637528616,-3.0919933054935,0.19794462249149,0.37703051772597,-3.0525548708031,-2.7096114252571,0.87574323828685,-0.23137422560482,-6.2431866469301,-4.1969916903748,-0.88224780246669,-1.4189204738271,-7.4141678195959,0.26027984604591,0.035400103811871,-1.28754700792,-1.2447387265155,0.12667631296651,0.44717844259049,-1.7746542222067,5.7810523635767,2.9623668966351,-1.4849491274674,-1.3038294539918,17.678364292073,5.1055766640121,-0.21818954229569,0.22342740998383,13.729554379364,3.1684008489444,0.36021591122059,1.7560858832532,16.255646621427,4.6584398777506,-1.2261985721512,3.4501959007637,6.5447130630333,5.9209937578487,0.089380032691877,1.9972449547047,-8.822696157452,-1.9057810723114,0.83851359704943,1.6139624106711,-29.06234743354,-5.58425737541,-0.77147376918297,-0.37682683257468,-48.08167019185,-1.139692193269,2.9999768681444,0.83297457592122,38.947636142771,1,-1.7538111778874,-2.4584349245759,31.204652410049,1,-0.93824817680858,-0.063806671396698,38.44295468123,1,2.8567880605242,2.4783980495878,33.287189318612,1
0.29,0.010730818866414,0.0062297548132689,0.4379673907979,0.021589876133939,0.0074453779342354,0.018781646455413,0.99956275108287,0.055898199904223,-0.051281125905774,0.0040589115768387,0.1225814107306,-0.17097042227057,0.12407931890756,0.23230465477095,-0.57799986637683,0.15005614704024,9.3829637771038,5.2121145745797,-3.1034738781649,0.19979149824152,0.36169604784539,-3.0810360161636,-2.7207949843701,0.87450843251237,-0.26252636154263,-6.2171197012665,-4.1016205828698,-0.8894342580638,-1.4554959331933,-7.2151719259453,0.33117414306824,0.028947753818521,-1.2932039219992,-1.0178611456916,0.17617895807879,0.43837903719713,-1.7447887679118,6.164046090947,3.0587725837471,-1.4912458859266,-1.2145969751017,18.010702491437,5.1667376199296,-0.2169011011889,0.29188146844199,13.648479355996,3.173770153512,0.36919679925704,1.8357157780566,15.591403167418,4.4956317172387,-1.20887197142,3.4792041925454,5.0565273012496,5.7963345008407,0.099251889699853,1.950685773213,-9.7971464039789,-2.0120913648587,0.84621643530001,1.4664512220117,-29.928307924662,-5.6708943103272,-0.77395776814474,-0.61650979999105,-47.766144320422,-1.1921193149707,2.999167290654,0.78187348067381,38.902040958509,1,-1.820047053006,-2.4676660244459,31.188309178486,1,-0.85957365818339,-0.0098174518095137,38.517673717389,1,2.8305364920846,2.4707376000897,33.170382252778,1
0.295,0.010873855329968,0.0060475490967254,0.43798321212606,0.021858758968598,0.0069932769196974,0.019062579039648,0.99955485432998,0.055106334771271,-0.051823534692911,0.0029137508158691,0.12008404506518,-0.17214633338675,0.12288066398743,0.22193969327922,-0.58399236950628,0.1463500899873,9.3518535328359,5.2864417824506,-3.1052124992167,0.20156135056577,0.34622213725317,-3.1083293634897,-2.7299534990963,0.87311820558088,-0.29353995424584,-6.1877717903382,-4.0036047600354,-0.89680108255352,-1.4910638687472,-7.011181543915,0.40364411523939,0.022469959160539,-1.2977241281908,-0.7900888793712,0.22560133606115,0.42973371898311,-1.7130249394321,6.5403331807068,3.1509167683643,-1.4970924263314,-1.1237620344394,18.319278518801,5.2250856118456,-0.21527149282655,0.35987642181037,13.545936418362,3.1725095892428,0.37856741231546,1.911951870634,14.898334914162,4.3191349293826,-1.1914189801247,3.5007430796229,3.5574858245608,5.6642638610615,0.10887886841211,1.8993137805087,-10.747424732756,-2.1133316994636,0.85317124107403,1.3148195021082,-30.710173884691,-5.7343002044532,-0.77763560473674,-0.85423550692897,-47.298973192931,-1.2297140104726,2.9960915603379,0.73040766108353,38.852283345389,1,-1.8849077114819,-2.4757460200881,31.176397250589,1,-0.78024965085497,0.044176347372386,38.588658541452,1,2.8021461872398,2.4619246135508,33.055798297957,1
0.3,0.011014837641535,0.0058634548979635,0.43799383228993,0.022122539335767,0.0065380975639276,0.019341184553573,0.99954677985257,0.054304059642635,-0.052349760424368,0.0017666917091581,0.11755705045849,-0.17324194256166,0.121664954496,0.2094636981249,-0.59003533055039,0.13992168325118,9.3351927723762,5.3323298482859,-3.0992803239849,0.20325349715248,0.33061475143639,-3.1344243906765,-2.7369037925573,0.87157329115789,-0.32439863688782,-6.1551584019404,-3.9030583023545,-0.90434317647048,-1.5255996596422,-6.8023378797858,0.47757485783375,0.015972413727463,-1.3011036532975,-0.56162213614284,0.27503775078977,0.42125189427271,-1.679397296614,6.9095042230124,3.2389459954483,-1.5024810351291,-1.0314444738314,18.603685258637,5.2807077788686,-0.21330328044603,0.42730531972537,13.42208685791,3.1644405130765,0.38831042635918,1.9846532185674,14.177723180156,4.1290548520179,-1.1738770675969,3.514766320771,2.0508068825544,5.5248998331501,0.11823721675553,1.8432557236596,-11.671186578472,-2.2098513724907,0.8593584723001,1.1594933157557,-31.405748375147,-5.7745283506558,-0.78249560277116,-1.0892492352463,-46.681639957874,-1.252556004314,2.9907520011994,0.67860112466269,38.79841873749,1,-1.9483441449905,-2.4826711423873,31.168929897227,1,-0.70033609156772,0.098149539397672,38.655830070481,1,2.7716385975339,2.4519632010081,32.943565110111,1
0.305,0.011153739168511,0.0056775297045065,0.43799924437031,0.022381148493321,0.0060800488952754,0.01961741568617,0.99953853062268,0.053491526074044,-0.05285963877441,0.00061848158031285,0.11500105040866,-0.17425673872113,0.12043235916123,0.19485115993654,-0.59596972786193,0.13082275827887,9.3356742150891,5.3498775475692,-3.0877029952966,0.20486728564694,0.3148799073394,-3.1593110375941,-2.7414772685931,0.86987450454225,-0.3550861243927,-6.1192967471611,-3.8001037398274,-0.91205531902427,-1.5590793995035,-6.5887854993788,0.55284845406302,0.0094608287694823,-1.3033395267649,-0.33266173503022,0.32457381280645,0.41294279150513,-1.6439424271812,7.2711575504587,3.3230096157528,-1.5074046029332,-0.93776609117842,18.863547482836,5.3336909402069,-0.21099955988047,0.49406210218122,13.27712547962,3.1494137144742,0.3984078288706,2.0536854143414,13.430900205247,3.9255816604125,-1.1562838940706,3.5212438098914,0.53972512147554,5.3784053206699,0.12730384543278,1.7826499113818,-12.566152798361,-2.3019839427345,0.86476074368833,1.0009091087045,-32.013076925007,-5.7916982181266,-0.78852233300084,-1.3208048766372,-45.916104489927,-1.2607641600958,2.9831526477774,0.62647803785947,38.740507144421,1,-2.0103084213429,-2.4884381609481,31.165915437645,1,-0.61989336252798,0.15207694712774,38.719113469859,1,2.7390367743188,2.4408580092103,32.833807726256,1
0.31,0.011290533671365,0.0054898315756471,0.43799944484117,0.022634518690154,0.0056193412689166,0.01989122504226,0.99953010996852,0.052668887559118,-0.053353010522141,-0.00053013149715372,0.11241667557043,-0.17519024848825,0.11918304905466,0.17812945318385,-0.60163613438,0.11914857643509,9.3555938509063,5.3393848163454,-3.0724094992846,0.20640209390295,0.29902367104411,-3.1829797099665,-2.7435229779817,0.8680227422359,-0.3855862220296,-6.0802057512985,-3.6948720782267,-0.91993217171336,-1.5914799129756,-6.3706722279839,0.62934455580094,0.00294092787733,-1.304429783292,-0.10340892897535,0.37428596284053,0.40481545119373,-1.6066989069257,7.6248996751042,3.4032559772968,-1.5118566339023,-0.84285047976296,19.098522345753,5.3841200864613,-0.20836395468927,0.56004176635341,13.111280295592,3.1273108556553,0.40884095215207,2.1189208338311,12.659246687637,3.7089925687939,-1.1386772298305,3.5201616406467,-0.97251536014346,5.2249899309923,0.13605638488913,1.7176458727983,-13.430115295396,-2.3900329814884,0.86936287558072,0.83951248130617,-32.530453022505,-5.7859933819209,-0.79569666210318,-1.5481673013351,-45.004797167837,-1.2544941898759,2.9732992420979,0.57406271478487,38.678613084466,1,-2.0707537207033,-2.493044385601,31.1673572302,1,-0.53898224577958,0.20593341478121,38.778438236666,1,2.7043653513367,2.4286142184506,32.726648425157,1
0.315,0.011425195308602,0.0053004191243164,0.43799443357191,0.022882583188307,0.0051561862707996,0.020162565162354,0.99952152157712,0.051836299500381,-0.053829721601217,-0.0016783991872026,0.10980456359963,-0.17604203640415,0.11791719756767,0.15937856603161,-0.6068793243224,0.10503447029256,9.3968105942927,5.3013388198413,-3.0551858721096,0.20785733022271,0.28305215543146,-3.20542128307,-2.7429103793768,0.86601898147077,-0.415882833959,-6.0379060438732,-3.5875025980354,-0.92796828202052,-1.6227787717661,-6.1481490480326,0.70694103842877,-0.003581558048674,-1.3043734645586,0.12593477205999,0.42424115561446,0.39687871608977,-1.5677072577369,7.9703457165956,3.4798288874406,-1.5158312543107,-0.74682286518826,19.308299836545,5.432077021154,-0.20540061045854,0.62514053175941,12.924812166402,3.0980454959441,0.41959050783801,2.1802388722489,11.8641892313,3.4796529826548,-1.1210948741242,3.5115221363151,-2.4826679761461,5.0649111517192,0.14447324050355,1.6484039885147,-14.260942466193,-2.47425948471,0.87315193660391,0.6757569364361,-32.9564229102,-5.7576604366001,-0.80399581342352,-1.7706146919607,-43.950611158599,-1.2339368914514,2.9611992293351,0.52137960587074,38.612805512707,1,-2.1296343709659,-2.4964876676579,31.173253668617,1,-0.45766387727731,0.25969381966847,38.833738278228,1,2.6676505261071,2.4152375401498,32.622206591102,1
0.32,0.011557698641637,0.0051093514987809,0.43798421382743,0.023125276285123,0.0046907966210424,0.020431388543074,0.99951276949622,0.050993919179895,-0.054289623147961,-0.0028255733788191,0.1071653589958,-0.17681170513116,0.11663498038743,0.13872956790021,-0.61155263855501,0.088652068154648,9.4607139612652,5.2363997838913,-3.0376348693782,0.20923243358493,0.26697151782475,-3.2266271052508,-2.7395317604026,0.86386427969302,-0.44595997172707,-5.9924199477417,-3.4781424288528,-0.93615808718717,-1.6529543101698,-5.9213699945841,0.78551472108373,-0.010100895836001,-1.3031706200682,0.35516777821859,0.47449665610253,0.38914122156121,-1.5270099035126,8.3071198209273,3.5528644268123,-1.5193232202978,-0.64980994016358,19.49260318817,5.4776391619204,-0.2021141882804,0.68925600349657,12.718014390791,3.0615636698083,0.43063662255455,2.2375261671134,11.047197708534,3.2380165929117,-1.103574574012,3.4953438448034,-3.9874906227552,4.8984748776244,0.15253364586781,1.5750950949219,-15.056584460193,-2.5548710924001,0.87611728000465,0.51010260521145,-33.289789669843,-5.7070088519806,-0.81339343928517,-1.987440835107,-42.756893232391,-1.1993169237107,2.9468617521861,0.46845328646431,38.543157744198,1,-2.1869058822642,-2.4987664009143,31.183598183777,1,-0.37599970069291,0.31333308391076,38.884951985743,1,2.6289200401316,2.4007342141924,32.520598580895,1
